x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Q_W_per_m,dP_Pa
5.530236e+00,7.847298e+00,6.814747e+00,5.241547e+00,5.133400e+00,4.541632e+00,4.071766e+00,7.106343e+00,3.262801e-01,3.898287e-01,3.734842e-01,4.856232e-01,3.721394e-01,3.284755e-01,4.311671e-01,4.915624e-01,1.381165e+04,1.103414e+04
4.791289e+00,6.934691e+00,4.197058e+00,4.652878e+00,7.662283e+00,5.411268e+00,5.095776e+00,6.084964e+00,4.508486e-01,3.050099e-01,3.926698e-01,3.986267e-01,3.773967e-01,4.074488e-01,4.984590e-01,3.086380e-01,1.367545e+04,1.107079e+04
8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,5.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.392709e+04,3.139652e+03
7.983306e+00,7.238160e+00,7.813677e+00,7.982596e+00,7.317574e+00,5.423425e+00,6.508221e+00,7.165852e+00,3.995463e-01,4.371119e-01,4.854659e-01,3.462535e-01,4.053234e-01,4.834998e-01,4.765309e-01,3.067576e-01,1.344904e+04,7.165552e+03
7.360787e+00,5.836676e+00,7.807077e+00,5.409180e+00,5.206049e+00,6.384390e+00,6.017049e+00,6.490510e+00,4.484384e-01,4.832392e-01,3.298271e-01,3.825626e-01,4.273111e-01,4.170240e-01,3.777642e-01,3.518255e-01,1.301815e+04,8.070133e+03
4.446979e+00,5.670019e+00,5.852423e+00,4.492765e+00,4.512920e+00,7.310025e+00,5.611123e+00,5.086807e+00,3.126089e-01,4.924490e-01,3.932120e-01,3.030193e-01,4.521884e-01,4.383314e-01,3.495775e-01,3.417255e-01,1.282582e+04,8.814353e+03
7.966449e+00,5.149630e+00,5.155682e+00,5.993525e+00,5.349098e+00,4.481557e+00,5.383421e+00,6.853336e+00,4.634145e-01,4.719781e-01,4.729580e-01,3.084597e-01,4.032788e-01,4.754809e-01,4.457034e-01,3.220695e-01,1.282891e+04,9.519154e+03
5.164826e+00,6.955846e+00,5.177870e+00,4.708203e+00,6.593202e+00,4.370606e+00,6.972297e+00,7.876434e+00,3.482874e-01,3.329696e-01,4.452958e-01,4.598409e-01,4.347751e-01,3.031768e-01,3.792425e-01,3.851293e-01,1.385038e+04,1.152338e+04
6.112625e+00,6.504071e+00,5.160873e+00,6.829563e+00,5.866658e+00,6.098929e+00,5.378582e+00,6.686988e+00,4.455814e-01,4.566094e-01,3.742927e-01,3.091232e-01,3.805030e-01,4.849502e-01,4.717000e-01,4.015870e-01,1.307774e+04,8.599892e+03
5.624554e+00,5.248190e+00,6.611055e+00,6.943381e+00,4.882945e+00,5.002503e+00,7.737647e+00,6.398004e+00,4.973420e-01,3.503991e-01,3.572681e-01,3.215545e-01,4.086435e-01,4.864660e-01,3.132336e-01,3.469714e-01,1.322600e+04,9.352119e+03
