case,topo,side,mdot,Tin_C,Pin_MPa,Tout_C,Pout_MPa,Q_kW,dP_MPa,HB,done,T_mean_K,P_mean_Pa,T_other_K,rho,mu,cp,k,Pr,u,Re,f,T_wall_K,dT_streams_K,h,Nu,ok_dp,ok_dT,ok_hb,ok_done,Nu_cfd,gamma_Nu,metric,f_cfd,gamma_f,dP_gauge_MPa
39,Diamond,hot,0.09908756038647344,226.0565217391304,9.324282608695652,150.50652173913045,9.25654347826087,8.788459945950013,0.06773913043478252,0.06962703123735331,完成,461.4315217391304,9290413.04347826,442.6478260869564,116.95673030044905,2.4209307031140947e-05,1172.4643331571533,0.034192533178040205,0.8301388164680683,1.4272835752182627,17921.581329113207,8.120367225142186,452.03967391304343,18.783695652174003,5565.226384333742,423.03349726283363,True,True,True,True,,,f,1.1726304388966633,6.92491594605262,
40,Diamond,hot,0.12387733539094649,230.60555555555558,9.078555555555555,153.0185185185185,8.969370370370374,11.175377509532431,0.10918518518518106,0.09731778268749339,完成,464.962037037037,9023962.962962965,443.25092592592586,112.09014183215618,2.4259570781344294e-05,1163.5572999306064,0.034267986011738846,0.8237251137591458,1.861833271619867,22358.789758390394,8.025951466754025,454.1064814814814,21.711111111111165,6122.53467336543,464.37183555655673,True,True,True,True,,,f,1.1243119984924916,7.138544707799473,
41,Diamond,hot,0.14922191414141417,213.82181818181817,9.491709090909088,152.8945454545454,9.344836363636366,10.673411607192813,0.14687272727272216,0.1251427417073633,完成,456.50818181818175,9418272.727272727,439.9981818181818,120.59612643674109,2.4072580683710198e-05,1180.1677360217445,0.03395421481579685,0.836705640222248,2.08456575430232,27142.4786884996,8.004946067302544,448.2531818181818,16.509999999999934,7689.662607435907,588.622409816428,True,True,True,True,,,f,1.08391110789683,7.385242211268564,
42,Diamond,hot,0.048480335917312656,196.80930232558143,8.366348837209301,157.40697674418607,8.349674418604652,2.2142274299797804,0.016674418604649688,-0.12521388204862086,重做,450.25813953488375,8358011.627906975,449.88837209302324,108.01875002471051,2.353027240835054e-05,1159.5048207065968,0.032951255527266674,0.8279946804286474,0.7561062424325586,9021.488820462006,7.712012279358643,450.0732558139535,0.36976744186051747,71227.00091564828,5618.183120625388,True,False,True,True,,,f,1.3401524611689264,5.754578305689164,
43,Diamond,hot,0.0744628888888889,203.15399999999997,8.878619999999998,160.33,8.841479999999997,3.7185224974398503,0.03714000000000084,-0.03545284776387364,完成,454.89199999999994,8860049.999999998,451.777,113.40980895716255,2.384705146070365e-05,1167.9882376624846,0.0335345130434856,0.830579396603004,1.106128578286097,13672.399579612149,7.644724895204333,453.33449999999993,3.1149999999999523,14199.186480622151,1100.5116842224606,True,False,True,True,,,f,1.2352708223601847,6.188703527051541,
44,Diamond,hot,0.09855521739130435,194.80869565217392,8.435391304347826,160.51304347826087,8.365086956521738,3.8957462256012314,0.07030434782608808,0.040215285531717826,完成,450.8108695652174,8400239.130434781,449.7413043478261,108.42103648020434,2.3562983230941844e-05,1160.100646884687,0.03301119127253996,0.828065605481114,1.5313780440633475,18314.23978261004,7.8974267018336075,450.27608695652174,1.0695652173913004,43324.592647658304,3411.1160144610367,True,False,True,True,,,f,1.1677864003124054,6.762732208322424,
45,Diamond,hot,0.1241530620155039,199.9325581395349,9.309511627906979,168.13255813953486,9.206093023255814,4.593393660889931,0.10341860465116426,0.05966754288290071,完成,457.1825581395349,9257802.325581396,456.53023255813946,118.0979506624922,2.4047898198204915e-05,1175.5828540873076,0.033899134302263705,0.8339533554625002,1.7710524551561027,22605.7989241632,7.973982362074476,456.85639534883717,0.6523255813954165,83756.85416257716,6421.772986554345,True,False,True,True,,,f,1.1219753506944552,7.107092287846537,
46,Diamond,hot,0.14918280960648142,200.62812499999993,9.545666666666664,171.0218749999999,9.399083333333332,5.124184006569968,0.14658333333333218,0.17524409760155918,完成,458.9749999999999,9472374.999999998,457.5520833333333,120.38844381046505,2.4176261786554836e-05,1179.0237362846808,0.03414408959930488,0.8348263736269231,2.087614631862282,27018.994464441847,7.979596579515174,458.2635416666666,1.4229166666665947,42834.76127520878,3260.648714811545,True,False,False,True,,,f,1.0848414637566348,7.355541658486292,
47,Diamond,hot,0.04845312934027778,217.57187500000003,8.546093749999999,165.053125,8.527359375,2.9357275886697183,0.018734374999999304,-0.08922747486178641,其他,464.4625,8536726.5625,460.48281249999997,105.7348407729544,2.410602681896918e-05,1153.0981398407253,0.03395737114005132,0.8185738103595138,0.7720049165761065,8801.07548108971,8.491076781883844,462.47265625,3.9796875000000114,8774.409191650033,671.5943311605304,True,False,True,True,,,f,1.3467609750267724,6.304813503907068,
48,Diamond,hot,0.0738124888888889,230.2199999999999,7.925506666666665,169.63466666666665,7.880853333333333,5.073653287436329,0.04465333333333277,0.0011412436085391515,完成,473.0773333333333,7903179.999999999,464.6433333333333,94.9211564221107,2.4262859233213004e-05,1135.383129702896,0.03420777469643912,0.8053035105675488,1.3100358472106652,13320.711453354566,7.829000327192385,468.8603333333333,8.433999999999969,7155.472053287087,543.6716235596133,True,False,True,True,,,f,1.2415229712139837,6.305964938801774,
49,Diamond,hot,0.09846829487179484,238.87846153846155,8.487184615384614,171.10769230769242,8.410061538461541,7.623317695036835,0.07712307692307263,0.07829628417627424,完成,478.14307692307693,8448623.076923078,464.12307692307695,100.46168784889066,2.4589522631781268e-05,1144.0485441148173,0.034847122573987185,0.8072863837649397,1.6512479738576986,17534.196521388687,8.041574486462597,471.13307692307694,14.019999999999982,6467.6588769591635,482.395649189153,True,True,True,True,,,f,1.1775395716307757,6.829133118070769,
50,Diamond,hot,0.12366313200815496,240.78715596330267,9.017366972477063,174.3394495412844,8.902082568807336,9.441269830662879,0.11528440366972781,0.08916076115210635,完成,480.71330275229354,8959724.7706422,466.44862385321096,106.17236265460654,2.4815125650103564e-05,1152.6913886311684,0.03529282534552904,0.8104814892157233,1.962208309286,21820.430417912605,8.054723962373354,473.58096330275225,14.264678899082583,7872.624010141455,579.7707256279917,True,True,True,True,,,f,1.129516282495925,7.131126914412066,
51,Diamond,hot,0.14907571568627445,212.1658823529412,9.313870588235297,170.51411764705875,9.159023529411767,7.176001308647562,0.15484705882352934,0.13969153399598463,完成,464.48999999999995,9236447.058823533,458.20411764705887,115.11439594538841,2.4303145677870782e-05,1168.671579305791,0.03435985520777494,0.8266156964197298,2.1816928821290564,26858.636572257925,8.071753660536425,461.34705882352944,6.285882352941087,13578.986648563616,1027.1626889170834,True,False,True,True,,,f,1.0860574055505148,7.432161153990668,
1,Diamond,cold,0.05052895185185185,101.15066666666665,8.870613333333333,126.96666666666664,8.868973333333333,1.7338655002535126,0.0016400000000000858,-0.04079505103145942,其他,387.20866666666666,8869793.333333334,389.38066666666657,148.9113124358378,2.1543794656136528e-05,1324.6653961928816,0.030247554886625363,0.9434917761332187,0.5716483428623327,10269.697194926172,0.9625871636419954,388.2946666666666,2.171999999999912,9495.256146905169,815.9050302984226,True,False,True,True,,,f,1.306239350733227,0.7369148411442891,
2,Diamond,cold,0.07537820669934639,100.88382352941179,9.151205882352942,135.26323529411764,9.140426470588235,3.451870515911202,0.010779411764707092,0.02465547626258928,完成,391.2235294117647,9145816.176470589,396.43308823529406,151.45009696031073,2.179932251360874e-05,1323.0425509414333,0.030674606107296467,0.9402380316251073,0.8384797838096206,15140.574492467098,2.8914928396179285,393.82830882352937,5.209558823529392,7881.423250252084,667.8037528637816,True,False,True,True,,,f,1.2111804809486255,2.3873344106018304,
3,Diamond,cold,0.10150222222222219,99.81521739130434,9.373021739130433,127.87173913043478,9.345391304347826,3.906193577723537,0.027630434782606628,0.11340636113401562,完成,386.99347826086955,9359206.521739129,390.02173913043475,159.30333054595735,2.179408278909153e-05,1359.055107868868,0.030835036494899316,0.9605748169207263,1.0734134814840124,20392.783289987925,4.299426997223931,388.50760869565215,3.0282608695652016,15343.045658731568,1293.273295240947,True,False,True,True,,,f,1.1441170838138255,3.75785578071444,
4,Diamond,cold,0.12559551724137935,100.85,9.606620689655172,128.6189655172414,9.570862068965518,4.829067657931537,0.03575862068965385,0.15972783225095732,完成,387.88448275862066,9588741.379310345,391.70862068965516,163.38465913051016,2.1942912561398054e-05,1369.8605696811062,0.03113716226436196,0.9653651301494216,1.2950281628743803,25062.212973500533,3.7272872427649224,389.7965517241379,3.8241379310344996,15020.377317181843,1253.7906066419175,True,False,False,True,,,f,1.1003161034777695,3.3874695017041776,
5,Diamond,cold,0.1473784705882353,98.98588235294119,9.894423529411762,128.29999999999998,9.821211764705879,6.13821313506043,0.0732117647058832,0.11606466326639468,完成,386.79294117647055,9857817.64705882,392.45764705882345,170.16469081653247,2.20703381819934e-05,1395.692876861311,0.03147168086127497,0.9787660826349809,1.4590861902223797,29239.140851687087,5.772066676042138,389.625294117647,5.664705882352905,12888.895394750985,1064.4345425497806,True,False,True,True,,,f,1.0688601288773114,5.400207679282499,
6,Diamond,cold,0.17761230158730162,96.0157142857143,10.074228571428572,134.4057142857142,9.974471428571427,9.74174854966575,0.0997571428571451,0.16880020356645348,完成,388.3607142857142,10024349.999999998,398.99928571428575,172.25758821415934,2.2202798799720622e-05,1397.517790357537,0.03170275792300546,0.9787415465145427,1.7370448438236876,35027.15535796582,5.481827760022598,393.67999999999995,10.638571428571538,10891.926505862355,892.9576392202403,True,True,False,True,,,f,1.0333198924948455,5.30506361083138,
7,Diamond,cold,0.20004338888888887,93.36588235294118,8.95412941176471,120.01176470588233,8.817517647058825,7.519957538536325,0.13661176470588465,0.1700513043288697,完成,379.83882352941174,8885823.529411767,386.4076470588235,155.2923227108487,2.134498809664499e-05,1366.6488123402326,0.03011098379604587,0.9687861024164539,2.1701540722313752,41036.26599051389,5.335053592396786,383.12323529411765,6.568823529411759,13616.920255782554,1175.3768920984146,True,False,False,True,,,f,1.0032695957957738,5.317666970825649,
8,Diamond,cold,0.050946107142857126,102.06857142857143,9.848600000000005,140.35714285714292,9.843,2.6556124799974152,0.005600000000004712,-0.0013978087698367015,完成,394.36285714285714,9845800.000000002,401.19285714285706,163.09798615496635,2.224650604224613e-05,1351.0617818505937,0.03156356360657782,0.9522500205624224,0.5262338208820271,10027.409305121206,3.541308175787139,397.7778571428571,6.829999999999927,4624.822804075844,380.83097691205455,True,False,True,True,,,f,1.3123999962518023,2.698345158412885,
9,Diamond,cold,0.07601385521885524,105.16666666666667,10.262484848484847,150.76060606060605,10.248227272727277,4.697753392658372,0.014257575757570251,0.04363556977740921,完成,401.1136363636364,10255356.06060606,410.7719696969697,165.61259687586394,2.2633932207388215e-05,1341.8105756453597,0.03217739445630408,0.9438442769365857,0.7732425472688249,14705.246148642133,4.112469045112619,405.942803030303,9.658333333333303,5785.476388323043,467.3168603880436,True,False,True,True,,,f,1.2180096836954977,3.3763845231798144,
10,Diamond,cold,0.10247916122004361,105.4803921568627,10.588843137254901,154.33529411764707,10.56109803921569,6.845940954106681,0.02774509803921177,0.10595983352995904,完成,403.05784313725485,10574970.588235296,414.18921568627445,170.21997337382138,2.2849281952756862e-05,1350.1755822171165,0.03257848149923745,0.9469607281889014,1.0142415415153816,19638.23963809277,4.525585387540556,408.62352941176465,11.131372549019602,7315.357105792503,583.6169450976266,True,True,True,True,,,f,1.1523512484673006,3.9272621030782653,
11,Diamond,cold,0.12500714546783626,107.58157894736841,9.091828947368418,152.25526315789466,9.03851315789474,7.18191257179511,0.0533157894736771,0.1195231706884472,完成,403.0684210526315,9065171.052631581,413.0881578947368,141.5661504524969,2.2121978720221313e-05,1271.1936530462042,0.030983531590600993,0.9076214846502283,1.4876191700056451,24742.889629137015,4.860653875569253,408.07828947368415,10.019736842105317,8525.795258460394,715.1994635515699,True,True,True,True,,,f,1.1029814265709006,4.406832026791891,
12,Diamond,cold,0.15100304513888885,102.23249999999999,9.318425000000001,153.7725000000001,9.246212499999999,10.191640203129715,0.07221250000000268,0.1295807995270846,完成,401.15250000000003,9282318.75,415.556875,146.89184959001304,2.21597844071562e-05,1289.0950351946433,0.031131194120304233,0.9176027090338147,1.7318264039931939,29837.313984194952,4.6815296112764635,408.3546875,14.404374999999959,8415.903841564217,702.6324196952231,True,True,True,True,,,f,1.0648058737779809,4.396603856688148,
13,Diamond,cold,0.17710196225071223,100.60769230769228,9.497692307692306,149.58717948717947,9.398166666666667,11.578844277416106,0.09952564102563954,0.13522930871810113,完成,398.2474358974358,9447929.487179486,413.4147435897436,152.1302113420883,2.2151300434468405e-05,1309.5635988272134,0.03121117702482985,0.9294278358226512,1.9612107051476428,35007.70943028519,4.857947438016738,405.8310897435897,15.167307692307759,9080.459307286712,756.1724820640272,True,True,True,True,,,f,1.0334270692176486,4.700813035306329,
15,Diamond,cold,0.07513952947845803,110.57142857142857,9.038816326530615,181.44285714285715,9.028775510204087,6.595629004335648,0.010040816326528201,0.0484520692482956,完成,419.15714285714284,9033795.91836735,436.4469387755102,131.66002127176014,2.2640324493749355e-05,1225.6966033980964,0.03167168430745165,0.8761822883316093,0.9614592917739451,14531.999491506289,2.3563245436896962,427.80204081632655,17.28979591836736,4537.508510645301,372.36554768706804,True,True,True,True,,,f,1.2207977608841927,1.930151429818376,
16,Diamond,cold,0.1009679139433551,102.80784313725492,8.861725490196074,173.61764705882356,8.823313725490195,8.966533156623282,0.03841176470587904,0.08675604878351884,完成,411.3627450980392,8842519.607843133,431.4980392156863,132.6239246921628,2.230164431089512e-05,1236.477421858124,0.03113300670042541,0.8857313373576506,1.2825604942206321,19823.76079036877,5.028847595773465,421.43039215686275,20.13529411764705,5296.850086521157,442.20109705692903,True,True,True,True,,,f,1.1502910326049771,4.371804572261173,
17,Diamond,cold,0.1250834777777778,101.64000000000006,9.146519999999999,177.20200000000006,9.08838,11.97528793887595,0.05813999999999808,0.08456119891370033,完成,412.571,9117450.0,436.086,136.717115895058,2.2452310464985248e-05,1245.1540718020196,0.03143321263449004,0.8893963885245431,1.5413221165229702,24393.743826529455,5.112662512628721,424.3285,23.514999999999986,6057.48129888792,500.8717193752868,True,True,True,True,,,f,1.105944237614805,4.622893577035334,
18,Diamond,cold,0.15050370020964363,96.0660377358491,8.910339622641509,173.56037735849063,8.821981132075472,14.852976284404773,0.08835849056603706,0.12931648744799246,完成,407.9632075471699,8866160.37735849,433.3028301886792,134.9717631864329,2.2197084096228493e-05,1246.648623456658,0.030999129220830344,0.8926690855148384,1.878540691190953,29688.673930366273,5.298414862681609,420.63301886792453,25.339622641509322,6972.113446219134,584.5721888632839,True,True,True,True,,,f,1.0658040184569724,4.971284373981286,
19,Diamond,cold,0.17615957924836606,99.4191176470588,9.09938235294117,148.68823529411753,8.991132352941175,11.430259705079203,0.10824999999999463,0.11596375428768783,完成,397.2036764705881,9045257.352941172,413.58235294117645,145.1024469755951,2.192934147327072e-05,1291.3828889761176,0.03074757726354236,0.921021389827497,2.045256957130822,35173.875658799734,5.093768675580051,405.39301470588225,16.378676470588346,8300.961397518888,701.6825754119094,True,True,True,True,,,f,1.032513559062653,4.933367345029665,
21,Diamond,cold,0.07486368908382068,102.32105263157894,8.711719298245615,190.28421052631586,8.704526315789476,8.103945472586286,0.0071929824561394184,0.03880409585008908,完成,419.4526315789474,8708122.807017546,443.8982456140351,126.10654918045608,2.252887613978794e-05,1212.5732182238742,0.03141884773739325,0.8694752930508398,1.0001149819324062,14550.276514002411,1.6287457669768943,431.67543859649123,24.445614035087715,3943.1805250705183,326.1967321222534,True,True,True,True,,,f,1.2205016808462843,1.3344887537127663,
22,Diamond,cold,0.10093650943396226,100.54339622641508,9.072603773584907,188.49811320754716,9.049452830188681,11.115324075914893,0.023150943396226253,0.08393725479956574,完成,417.6707547169811,9061028.301886793,444.3801886792453,132.9084741548351,2.2600373083215065e-05,1230.1367117292189,0.031622104855448106,0.8791808374403597,1.2794165387976593,19555.648541051007,3.0393023577805143,431.02547169811317,26.7094339622642,4950.038144579371,406.85622991271265,True,True,True,True,,,f,1.1532761459488845,2.635363931229028,
23,Diamond,cold,0.12426900641025641,99.29615384615384,8.51725,195.92884615384608,8.461211538461539,14.708757552722803,0.056038461538461704,0.092834315368692,完成,420.76249999999993,8489230.769230768,451.06442307692305,121.888868329613,2.249622283949653e-05,1201.8428000778536,0.03131321834171383,0.8634348329688839,1.7175727124279747,24187.59959066534,4.451165092219614,435.9134615384615,30.301923076923117,5773.735686653204,479.23926300253606,True,True,True,True,,,f,1.1077180168813792,4.018319666544045,
24,Diamond,cold,0.1503382490079365,100.03214285714292,9.016035714285715,184.92678571428564,8.933874999999999,16.039972855235398,0.08216071428571681,0.10894281992911364,完成,415.6294642857142,8974955.357142856,444.18660714285704,132.55590388540884,2.2497995539389812e-05,1231.4782012897306,0.03145049826106286,0.8809332955393324,1.9106747435582263,29259.386198150245,4.849237019830391,429.90803571428563,28.55714285714282,6680.97698100592,552.1227525448438,True,True,True,True,,,f,1.0687212656048257,4.537419789327428,
25,Diamond,cold,0.05054857344632767,131.27627118644062,9.031745762711866,158.50508474576276,9.022644067796607,1.6949267326805493,0.009101694915258918,-0.1258203782734355,重做,418.04067796610167,9027194.915254237,419.6610169491525,132.14145955103393,2.2599874922330516e-05,1227.9496133251016,0.03161146537302314,0.8778937434439289,0.6444454397818642,9793.601259678308,4.736883151701757,418.8508474576271,1.6203389830508286,12442.17053027009,1022.9978484853858,True,False,True,True,,,f,1.3185261062933002,3.59255924406252,
26,Diamond,cold,0.07552020833333331,131.54285714285712,9.499910714285713,165.82142857142853,9.478803571428571,3.2179519611146112,0.02110714285714188,-0.02978528732767698,完成,421.8321428571428,9489357.142857142,425.3642857142857,137.802014219342,2.2905498666671302e-05,1237.1090761513344,0.03218196766600815,0.8805117383870091,0.923259881226205,14436.535335591627,5.132249511858061,423.5982142857142,3.532142857142901,10836.583874893211,875.191320253975,True,False,True,True,,,f,1.222351805216169,4.198668083899495,
27,Diamond,cold,0.10123971088435373,131.25510204081633,9.274367346938776,169.66326530612244,9.233734693877553,4.794130647068258,0.04063265306122332,0.01375405269657326,完成,423.6091836734694,9254051.020408165,429.3081632653061,132.96298104795943,2.2874571086583823e-05,1224.3764102216558,0.032073138493609245,0.8732255883823827,1.282733696232023,19379.2732628625,5.3046072759482765,426.45867346938775,5.698979591836746,10006.077534470258,810.859489223069,True,False,True,True,,,f,1.1552674891540393,4.591670176603558,
28,Diamond,cold,0.12490543028322446,129.92745098039217,8.94935294117647,164.46862745098034,8.890019607843142,5.3076627887623635,0.05933333333332769,0.0728841036506909,完成,420.34803921568624,8919686.274509806,425.9039215686274,129.1487908062866,2.2638146985343617e-05,1218.7550816540638,0.03163697144395718,0.8720922205367749,1.6293235175342153,24159.057881946497,4.9428286801542,423.12598039215686,5.5558823529411825,11363.219155551868,933.5330103326116,True,False,True,True,,,f,1.1079650629391475,4.461177383194865,
29,Diamond,cold,0.15084544256120527,130.63220338983047,9.404084745762711,167.06101694915256,9.320508474576277,6.851171891817651,0.08357627118643407,0.10855225280020263,完成,421.9966101694915,9362296.610169495,428.5957627118644,135.60277471304533,2.2861658282672445e-05,1231.917156699281,0.03208344033431016,0.8778257186746292,1.87404479688846,28891.09580629273,5.012291099979393,425.29618644067796,6.599152542372906,12348.886442987778,1000.3916643952609,True,False,True,True,,,f,1.0712658474728722,4.678848963404781,
30,Diamond,cold,0.17182681069958844,134.05308641975304,9.497740740740742,165.45925925925926,9.390456790123455,6.75947282360337,0.1072839506172869,0.13469640161556073,完成,422.9061728395061,9444098.765432099,427.262962962963,136.4619044199012,2.2923400689637283e-05,1232.9478571705995,0.03219504163227723,0.8778792114067596,2.121269521041344,32820.97160173153,4.990148073950147,425.08456790123455,4.3567901234569035,18454.28771858951,1489.812094447307,True,False,True,True,,,f,1.0459624496599187,4.770867324704276,
31,Diamond,cold,0.05055712962962962,130.0939393939394,9.043318181818178,180.01212121212126,9.037530303030303,3.061260162949629,0.005787878787874234,-0.04096861326458926,完成,428.2030303030303,9040424.24242424,437.7234848484848,127.22118575434958,2.295397368590908e-05,1207.8790150490813,0.03214029121055007,0.8626438057318359,0.6694826408365046,9644.152729728847,2.8990997207126727,432.96325757575755,9.520454545454527,3824.667245831156,309.2908331424272,True,False,True,True,,,f,1.322539679344524,2.192070125373873,
32,Diamond,cold,0.0755380998389694,130.83768115942027,9.565579710144926,187.895652173913,9.547826086956519,5.279428791975824,0.017753623188406564,0.0123396568809081,完成,432.5166666666666,9556702.89855072,444.5507246376811,133.26122940366523,2.3287029803753818e-05,1217.3708268034206,0.03276157682237394,0.8653109366406098,0.9549455099419475,14203.373473827362,4.1726101221496,438.53369565217383,12.034057971014533,5218.262689002933,413.98474766570024,True,True,True,True,,,f,1.2262017814214474,3.4028739685181293,
33,Diamond,cold,0.10180482496194826,130.16301369863015,9.881671232876714,193.97945205479448,9.851164383561644,8.006295650074886,0.03050684931507064,0.060057018948655186,完成,435.2212328767123,9866417.80821918,450.78287671232874,136.74022227326972,2.349018662842049e-05,1222.4457101492665,0.03313574431143851,0.8666012631140946,1.2542624791029129,18976.73287056952,4.050475606202759,443.0020547945205,15.56164383561645,6119.659416921574,480.0137981801645,True,True,True,True,,,f,1.159897148953173,3.4920989415814856,
34,Diamond,cold,0.13150782552083337,124.41406249999996,9.885968750000002,200.64687499999997,9.827031250000001,12.390816134661643,0.05893750000000075,0.1064148949006088,完成,435.68046874999993,9856500.0,457.40703125,136.3512772952852,2.350180396794161e-05,1221.2833143342189,0.03315126510241266,0.8657998708083072,1.6248330219964624,24501.34622210925,4.676240434284644,446.54374999999993,21.726562500000057,6783.596288897392,531.8425582391113,True,True,True,True,,,f,1.1050256350678422,4.231793621690549,
35,Diamond,cold,0.15152653664302607,122.25106382978724,9.869021276595745,194.84680851063828,9.794893617021275,13.685069829377754,0.07412765957447043,0.10957963225107388,完成,431.69893617021273,9831957.44680851,453.2191489361702,138.02965980291694,2.3361113768537863e-05,1228.0859888694997,0.032934419962060694,0.8711086011709622,1.849407565818563,28401.070010051702,4.48460728223725,442.45904255319147,21.520212765957467,7564.000650455202,596.9318306079249,True,True,True,True,,,f,1.074713455220693,4.1728399886054595,
36,Diamond,cold,0.17805390503875979,126.08255813953488,10.074593023255817,159.953488372093,9.980395348837211,7.794720762510858,0.09419767441860571,0.16176521379602057,完成,416.1680232558139,10027494.186046515,423.17325581395346,150.3782673766015,2.2948052647260816e-05,1273.7903617310114,0.0324137286181918,0.9018094964295811,1.9947238342380464,33973.88522848961,4.496466450226097,419.67063953488366,7.005232558139539,13235.157222927004,1061.2637064646212,True,False,False,True,,,f,1.0392313098988801,4.326723422780262,
37,Diamond,cold,0.050912569444444424,134.82916666666662,9.185770833333331,203.96875,9.175270833333332,4.214360516713808,0.010499999999998622,-0.00419915400550702,完成,442.5489583333333,9180520.833333332,456.3333333333333,122.8818034119825,2.3504308346016625e-05,1190.1080128093424,0.033030493969933,0.8468739742008958,0.6979973755292129,9484.557843613895,5.009287409837711,449.4411458333333,13.784375000000011,3636.601433454924,286.156645590098,True,True,True,True,,,f,1.3269136602961118,3.7751419400715545,
38,Diamond,cold,0.0759317070707071,135.58909090909086,9.734799999999998,211.3454545454544,9.713018181818184,6.955426736526748,0.021781818181814572,0.03160182249216559,完成,446.6172727272726,9723909.090909092,463.2363636363636,129.12337543764062,2.3825224691765885e-05,1199.9148155795685,0.033629420814212295,0.8500961182203954,0.9906828475719658,13954.867217359626,4.909098852715622,454.92681818181813,16.61909090909097,4978.1458617768585,384.7436219008931,True,True,True,True,,,f,1.2303927266321741,3.9898633553798604,
39,Diamond,cold,0.10186187801932367,131.08913043478256,9.227369565217387,207.90652173913028,9.18413043478261,9.400374321134903,0.04323913043477745,0.06962703123735331,完成,442.6478260869564,9205749.999999998,461.4315217391304,123.21359955609856,2.3516039771427884e-05,1190.6990891246846,0.03305343758409287,0.847129048663139,1.392737869097313,18966.49333986101,5.167272254728718,452.03967391304343,18.783695652174003,5952.716575638655,468.08181734457526,True,True,True,True,,,f,1.1600164893738234,4.454481726822702,
40,Diamond,cold,0.12538209362139918,128.90925925925922,8.71312962962963,211.2925925925925,8.642055555555554,12.26294046945581,0.07107407407407607,0.09731778268749339,完成,443.25092592592586,8677592.592592593,464.962037037037,115.18836221519854,2.336915833509579e-05,1175.0221656541548,0.03273138350740411,0.838928150721389,1.8337632489495233,23492.649334409798,5.240803601238243,454.1064814814814,21.711111111111165,6718.366172204685,533.4853614939591,True,True,True,True,,,f,1.1138368843098423,4.7051805116738965,
41,Diamond,cold,0.15202578282828288,133.92909090909092,9.013672727272729,199.76727272727274,8.919709090909093,12.009111599088117,0.09396363636363603,0.1251427417073633,完成,439.9981818181818,8966690.90909091,456.50818181818175,120.78208413579043,2.3344171061419887e-05,1187.2950436427711,0.03273789342135988,0.8466158235181139,2.1204648600963325,28515.32602196381,4.941706449283313,448.2531818181818,16.509999999999934,8651.96806893497,686.8902892863903,True,True,True,True,,,f,1.0739031545037032,4.6016313748208395,
42,Diamond,cold,0.050670335917312646,160.5395348837209,9.087116279069766,192.93720930232556,9.086511627906978,1.9369754177334713,0.0006046511627886275,-0.12521388204862086,重做,449.88837209302324,9086813.953488372,450.25813953488375,118.50747974817183,2.3735238351165938e-05,1178.7209463479278,0.03338884187520306,0.837921324604488,0.7203181730779323,9347.5917381403,0.2808614886544439,450.0732558139535,0.36976744186051747,62308.391624319294,4850.297581237148,True,False,True,True,,,f,1.3307425185940973,0.21105622216923556,
43,Diamond,cold,0.07563137222222223,158.71,9.495980000000001,198.544,9.4801,3.586690285431576,0.015880000000001004,-0.03545284776387364,完成,451.777,9488040.000000002,454.89199999999994,123.48498803817904,2.392765391976643e-05,1187.0636905284164,0.03375533750253901,0.8414565301131474,1.0318205348220928,13840.16957904958,3.4499262212345214,453.33449999999993,3.1149999999999523,13695.784883954302,1054.5512010879033,True,False,True,True,,,f,1.2323585344145562,2.799450099052093,
44,Diamond,cold,0.10111146135265699,159.5217391304348,8.67917391304348,193.6608695652174,8.637695652173914,4.052414772422897,0.04147826086956563,0.040215285531717826,完成,449.7413043478261,8658434.782608697,450.8108695652174,112.45484239843405,2.3599695840057323e-05,1167.7061878071524,0.03310714987569077,0.8323733986849773,1.5147416831472194,18760.03012615902,4.591420099914881,450.27608695652174,1.0695652173913004,45066.90351152925,3538.010550658757,True,False,True,True,,,f,1.1624398722219205,3.9498129835642257,
45,Diamond,cold,0.12538403100775197,166.87674418604644,8.891976744186046,199.88372093023256,8.820837209302328,4.867470174129125,0.07113953488371827,0.05966754288290071,完成,456.53023255813946,8856406.976744186,457.1825581395349,112.76745208807496,2.3905480596092398e-05,1166.447628643406,0.03361501503112346,0.829524875329529,1.8731597220086351,22965.94385221762,5.135224551127284,456.85639534883717,0.6523255813954165,88754.4198500596,6862.460837103931,True,False,True,True,,,f,1.1186239718310698,4.590661992270255,
46,Diamond,cold,0.15183592881944438,167.7770833333333,9.521374999999997,201.0270833333334,9.428166666666666,6.022167008745664,0.09320833333333134,0.17524409760155918,完成,457.5520833333333,9474770.83333333,458.9749999999999,120.97577702622684,2.4126721981942136e-05,1180.4913647884066,0.03405511667672834,0.8363320916118356,2.114425953384728,27555.97490932552,4.9221309917482765,458.2635416666666,1.4229166666665947,50341.30036086498,3842.069850621426,True,False,False,True,,,f,1.0808329344204448,4.554016476549709,
48,Diamond,cold,0.07536693333333332,162.71333333333337,9.204186666666669,220.27333333333337,9.19794666666667,5.0794435618225595,0.006239999999998247,0.0011412436085391515,完成,464.6433333333333,9201066.66666667,473.0773333333333,114.58290536183156,2.429848610259625e-05,1167.7558965204978,0.03434932278009041,0.826062877701761,1.1080959431845072,13581.294857739287,1.2667526946968652,468.8603333333333,8.433999999999969,7163.638190033982,542.0491444055353,True,False,True,True,,,f,1.2368710252962816,1.024159082709069,
